SITE_ID,DEPTHMAX,2007 catchment data.PCT_BARREN_BSN,2007 catchment data.PCT_DEVELOPED_BSN,2007 catchment data.PCT_FOREST_BSN,2007 catchment data.PCT_SHRUBLAND_BSN,2007 catchment data.PCT_GRASS_BSN,catchment_Forestall,2007 catchment data.PCT_AGRIC_BSN,2007 catchment data.PCT_WETLAND_BSN,2007 buffer data.PCT_DEVELOPED_BUFR,2007 buffer data.PCT_BARREN_BUFR,2007 buffer data.PCT_FOREST_BUFR,2007 buffer data.PCT_SHRUBLAND_BUFR,2007 buffer data.PCT_GRASS_BUFR,buffer_forest_all,2007 buffer data.PCT_AGRIC_BUFR,2007 buffer data.PCT_WETLAND_BUFR,NUT_REG,Residence time,Catchment Area (km2),Lake Area (Km2),Relative Catchment Size,LON_DD,LAT_DD,ELEV_PT,Table1.CL_PPM
NLA06608-1377,16.3,0,0,93.7,0.7,0,94.4,0,0,0,0,81.9,0,0,81.9,0,0,II,1.33,0.725035288,0.077635319,9.338987684,-113.5499319,45.86796274,2412.81,0.144
NLA06608-1380,7.1,0,1,11.5,5.3,74,90.8,0,1,0,0,0.2,5,32.6,37.8,0,9.5,IV,0.45,58.39496206,3.674414941,15.89231565,-104.6630512,36.57446101,1868,5.757
NLA06608-1383,9.5,0,3.7,10.8,1.8,3.4,16,62,3.1,2.6,0,6.7,5.3,1,13,9.4,3.3,VII,2.37,112.5700629,9.070462119,12.41062048,-95.11805454,45.30107859,365.04,15.697
NLA06608-1387,2.7,1.1,53.9,3.6,0,0,3.6,0.3,6.7,28.2,0,3.7,0,0,3.7,0.1,5.3,VII,0.96,3.985118779,1.318143115,3.023282323,-85.5734717,42.18668508,260.47,46.95
NLA06608-1389,1.8,2.1,15,31.8,0,0,31.8,48.8,1.9,34.5,0.8,23.7,0,0,23.7,11.9,16.6,XIV,0.03,99.74264549,0.525877454,189.6689899,-75.59661445,38.38038763,2.91,15.095
NLA06608-1390,17.5,0,32.6,6.8,0,3.3,10.1,26.4,1.2,14.3,0,9.1,0,2.3,11.4,4.2,2.2,VII,3.87,37.6932181,4.677618445,8.058207086,-95.39655084,45.91676304,413.52,16.329
NLA06608-1391,4.3,0,63.8,22,0.5,3.1,25.6,0.2,1.1,22.3,0,20.7,0,1.2,21.9,0,0.5,VII,0.31,19.36219124,1.379707811,14.0335447,-81.3860772,41.32867877,306.74,185.389
NLA06608-1396,3.4,0,7.1,68.3,0,2.9,71.2,19.9,0,0.2,0,76.5,0,1.3,77.8,0,0.5,IX,0.02,12.50698938,0.194816792,64.19872359,-87.28855765,36.0828954,187.46,3.367
NLA06608-1397,3.9,0.1,3,16.3,55.6,23.7,95.6,0,0.3,0.5,0.5,0.4,5.2,49.7,55.3,0.1,3.3,II,0.91,520.4670798,7.310211313,71.1972688,-116.7467274,33.24145034,818.28,48.145
NLA06608-1398,1,0,0.3,72.4,0,0.8,73.2,0,20.7,0,0,36.3,0,0,36.3,0,27.9,VIII,0.33,5.736022746,0.362313782,15.83164382,-87.08228263,46.43163694,253.05,0.447
NLA06608-1401,4.1,0,6.5,63.2,0,0,63.2,26.3,1.3,3.7,0,38.3,0,0,38.3,11.4,0,XI,0.27,47.85491152,0.910617743,52.55214044,-77.17855996,40.80373555,189.37,4.565
NLA06608-1403,12.8,0.2,32.3,0.2,1.1,8,9.3,39.5,2.7,8.2,0.4,0.2,0.1,8.5,8.8,28.9,3.4,V,2.23,60.48845119,6.115609701,9.89082923,-105.0337077,40.43327881,1510.61,10.781
NLA06608-1413,4,1.1,7.6,34.5,1,8.3,43.8,16.6,17.6,2.2,0,1.2,1.1,0.3,2.6,4.2,15.1,XII,0.66,162.431719,16.31345563,9.956916712,-81.73898503,28.91616949,17.71,40.166
NLA06608-1414,2.4,0,9.2,81.7,0.4,0,82.1,1.3,5.2,2.1,0,68.4,0,0,68.4,0.7,3.7,XIV,0.31,10.348538,0.194602323,53.17787496,-72.21921899,41.92400456,205.1,23.899
NLA06608-1417,9.3,0.4,0.5,0.2,0,84.3,84.5,0,1.8,1.4,2.4,0.5,0,54.8,55.3,0,4.9,I,1.45,4.638897647,0.670338381,6.920232794,-121.0935467,38.3383223,73.86,2.126
NLA06608-1420,3.2,0,5.3,59.5,0,26.4,85.9,7.1,0,2.5,0,30.4,0,27.1,57.5,13.4,0,IX,0.41,16.7709756,0.200827323,83.50943163,-96.23064723,35.1386532,235.12,3.314
NLA06608-1421,2,0.5,10.9,30.8,0,0,30.8,38.6,12.8,1.3,0.3,34.4,0,0,34.4,13.4,24.8,XIV,0.13,10.08704428,0.822649307,12.26165779,-75.71879453,39.55390324,13.46,20.613
NLA06608-1425,6.9,5.7,3.1,63.1,5.3,7.3,75.7,0,9,0,2.4,37.4,0.8,4.7,42.9,1.2,27.5,II,0.69,1.763498645,0.145459372,12.12365089,-122.9725593,47.19204698,30.04,3
NLA06608-1426,1.4,42.8,3.4,3.3,2.7,14.1,20.1,0,32.5,4.7,27.8,2.9,3.9,26.4,33.2,0,34.5,II,0.38,7.696962521,1.322599971,5.819569552,-124.2460047,43.45220479,7.51,14.251
NLA06608-1432,3.4,0,1.9,9.3,0,50.2,59.5,36.8,0,3.2,0,22.1,0,47.1,69.2,7.3,0,IX,0.03,5.124544723,0.126122471,40.63149637,-96.87937904,34.56754654,364.54,2.172
NLA06608-1434,5.5,0.1,15.9,34.4,0.3,7.8,42.5,10.9,19,10.2,0.8,2.8,0.5,1.1,4.4,5.9,11.3,VIII,0.59,17.27738565,1.844347565,9.367749321,-84.97760482,45.16506431,214.79,13.681
NLA06608-1435,2.1,0,57,9.9,0,4.3,14.2,0.6,1.4,37.3,0,5.1,0,0,5.1,0,0.3,VI,0.45,3.663610073,0.885045257,4.139460716,-88.10342481,42.19692077,257.23,227.905
NLA06608-1436,11,0,1.1,5.4,73.6,15.9,94.9,3.2,0.1,0.7,0,8.2,45,13,66.2,0,2,V,1.64,789.9092067,7.053783771,111.9837569,-99.51438874,32.03729676,523.04,57.614
NLA06608-1439,21,0.1,5.1,7.7,22.8,0.1,30.6,61.1,1.1,5.3,0.1,8.6,41.2,0.2,50,12.4,0,III,1.57,76.4097128,1.585816869,48.18318829,-110.2260262,40.29789402,1794,5.1
NLA06608-1445,1,0,0,0.3,81.3,0.2,81.8,16.2,2.1,0,0,0.9,25.6,0,26.5,61.2,12.4,III,0.33,14.38416991,2.731142113,5.266723339,-118.8521689,42.91835392,1267.15,5.771
NLA06608-1446,3.6,79.6,0,11.3,5.3,0,16.6,0,0,0,33.2,30.2,8.9,0,39.1,0,0,II,1.32,7.6999983,0.277298402,27.76791444,-122.0175362,43.79630195,1612.46,0.327
NLA06608-1447,7.1,0,68.3,11.3,0,0,11.3,0,6.4,36.3,0,15.7,0,0,15.7,0,3.7,VII,1.62,4.168043948,0.637459354,6.53852504,-93.1265767,45.07363846,270.25,76.274
NLA06608-1450,15,0.6,7.6,39.2,2.4,11.6,53.2,23,9.9,13.5,0,15.7,0,0.2,15.9,0,15.5,VII,1.02,84.72400416,0.886469725,95.57461667,-85.28224429,43.61999552,292.17,11.925
NLA06608-1454,5.7,0,3.7,7,0,3.2,10.2,58.7,2.7,2.7,0,6.5,0,2.4,8.9,11.8,2.9,VI,1.98,20.58651677,3.00194975,6.857715313,-95.71390587,45.84991802,395.84,21.791
NLA06608-1455,3,0.7,0,73.6,0,11.5,85.1,0,5.6,0,1.3,60.5,0,12,72.5,0,9.1,II,0.68,0.74494234,0.077997155,9.550891183,-107.9174634,39.04408399,3113.97,0.239
NLA06608-1460,12.2,0,10.3,0.2,0.5,0,0.7,71.3,0.2,10.6,0,0.4,0.8,0,1.2,58.2,0.4,IX,3.43,2.076132829,0.391940655,5.29705914,-93.23879955,40.75747354,298.78,13.7
NLA06608-1461,13.1,9.3,1.8,26.5,54.6,4.1,85.2,0.1,1.8,0.4,1.2,0.3,29.4,4,33.7,0.2,7.8,III,1.22,939.6308688,19.66933306,47.77136398,-118.7415562,37.59934642,2063.39,21.385
NLA06608-1462,1,1.2,0.5,0,5,92.8,97.8,0,0.1,1.1,0,0,3.9,91.1,95,1.5,2.3,IV,0.39,22.28338573,0.175906865,126.6771807,-106.0071156,46.53835681,796.17,2.985
NLA06608-1465,28.5,0.1,15.5,65.8,0,0,65.8,14.9,0.3,3.5,0.8,38.7,0,0,38.7,13.7,0,XI,0.21,248.6017109,4.489595751,55.37284974,-75.58090694,40.87358233,272.8,10.353
NLA06608-1469,1.7,0,3,5.4,1.6,46.6,53.6,0.8,42.5,3.5,0,6.8,0,24.5,31.3,0.9,64.3,IX,0.16,0.628672325,0.050111151,12.54555747,-81.89267614,33.29943972,31.76,5.054
NLA06608-1473,18.6,0,2.7,87,5.3,0.9,93.2,0,1.1,7.4,0,45.7,4.2,0.8,50.7,0,0.3,II,1.51,123.5699665,1.577360606,78.33970623,-116.8933801,47.89085231,703.45,0.686
NLA06608-1476,1.5,0,91.6,1.4,0,0,1.4,0,0.3,50.7,0,0,0,0,0,0,2.1,V,0.23,10.4623878,0.679422218,15.39894858,-105.0447684,39.74858029,1617.33,73.806
NLA06608-1481,20.8,0.5,0,73.8,18,0,91.8,0,0,0,1.3,58.7,6.3,0,65,0,0,II,3.71,4.981385953,0.391839963,12.71280733,-121.1629233,40.4943852,1973.92,0.142
NLA06608-1482,1.3,0,3.8,28.1,0.4,9,37.5,42.9,15,3.2,0,23.1,0.2,3.2,26.5,7.8,51.8,IX,0.27,29.38121695,0.872573465,33.67191203,-83.65565657,30.96113096,47.06,17.234
NLA06608-1483,18.7,5.4,0,74.6,0,6.2,80.8,0,3.7,0,2.3,39.6,0,8.2,47.8,0,0.1,II,0.46,18.79983376,0.510280274,36.84217227,-105.7469295,40.05555836,3029.04,0.126
NLA06608-1484,13,0,2.5,85.5,0,2,87.5,9.1,0.1,11.7,0,53.6,0,0,53.6,1.5,2.8,IX,0.18,44.57137303,0.44682125,99.75213361,-93.63792628,35.56344263,203.73,1.522
NLA06608-1487,10,0.3,30.9,20.7,0.2,1.9,22.8,26,15.7,33,0.2,2.9,0,0.5,3.4,0.9,6.3,VII,0.49,2090.845909,3.849125554,543.2002359,-83.58492288,42.21592161,218.11,111.617
NLA06608-1488,1.7,0,3.5,0.4,30.7,2.1,33.2,62.4,0,1.7,0,0.2,50.5,1.2,51.9,35.4,0,V,0.24,7.842478752,0.129992483,60.33024811,-99.69530507,34.73428918,464.12,105.505
NLA06608-1489,2.5,0.8,0,70,1.5,3.5,75,0,3.6,0,1.2,56,1.8,4.9,62.7,0,5.2,II,0.66,0.959439966,0.222459545,4.312873903,-122.5690307,46.98630288,108.21,3.537
NLA06608-1492,6.4,0,16.3,20.1,0,0.1,20.2,56.2,0.1,9.3,0,30.9,0.2,0.4,31.5,30.2,0.3,VI,0.21,12.49235507,0.763082851,16.37090265,-85.19021469,39.27166676,300.27,17.754
NLA06608-1496,1.6,0.4,6.7,24.2,0,67.7,91.9,0,0,0,0,54.9,0,32.5,87.4,0,0,IX,0.08,6.533000806,0.048979399,133.3826249,-97.58547265,33.66930447,340.04,53.591
NLA06608-1499,19.2,0,13.7,15.7,0.8,0.6,17.1,46.2,4.3,12.3,0,12.2,0.6,0,12.8,13.3,13.9,VII,2.17,8.873886841,0.528223,16.79950862,-85.4301129,41.24575191,287.1,28.045
NLA06608-1504,4.1,0.2,4.2,76,0.1,1.5,77.6,15.4,1,2.1,1,28.7,0,0.2,28.9,1,9.1,XI,0.21,3361.678916,28.44070693,118.1995555,-90.35313417,36.97055086,109.07,2.601
NLA06608-1508,2,0,0.2,3.3,6.3,90,99.6,0,0.1,0,0,1.2,15.4,61.7,78.3,0,5.8,IV,0.55,711.3043246,0.157229926,4523.975446,-103.6053539,36.42564729,1695.5,20.671
NLA06608-1510,2.5,0,2.7,0,0,57.1,57.1,39.1,0.5,0,0,0,0,34.3,34.3,51.2,2.1,V,0.17,11.55371107,0.069658351,165.8625406,-105.0491133,47.82117438,692.46,13.736
NLA06608-1511,6.6,0,3.2,0.3,0.5,19.8,20.6,71.1,2.3,11.6,0,5.8,0,10.1,15.9,27.8,0,VI,1.22,441.1616256,1.91754935,230.0653308,-98.61521182,45.53504992,414.2,89.878
NLA06608-1515,1.8,0,6.1,61.1,1.2,16.2,78.5,0.4,8.2,5.4,0,24.5,1.2,12.2,37.9,0,13.2,VII,0.31,5.452551081,0.380113383,14.34453856,-86.06684183,42.4782951,199.5,10.676
NLA06608-1517,8.5,1.2,1,93,0,0,93,3.8,0.8,0,0.8,72.4,0,0,72.4,7.2,12,IX,0.31,45.19841269,0.237863857,190.0179929,-77.39673538,38.54281635,39.81,2.793
NLA06608-1521,2.8,0,3.3,3.7,74.3,3.6,81.6,14.4,0.2,5.3,0,0,9,4.7,13.7,45.8,5.7,III,0.18,78.19189562,0.61474975,127.1930499,-111.8535786,42.23317529,1512,31.862
NLA06608-1524,4.4,0,3.6,0.2,0.1,70.7,71,18.8,0,9.1,0,1.2,0,42.7,43.9,0,0,V,0.6,9.679059061,0.512170705,18.89811144,-98.33930518,34.37370438,310.31,24.251
NLA06608-1527,1.5,0,6.7,0.8,1.8,11.4,14,74.3,1.9,4,0,7.9,6.7,20.2,34.8,2.7,3.2,VI,0.45,37.02929084,0.669246141,55.32985336,-94.94774508,43.45913401,418.93,25.583
NLA06608-1529,14.3,0.6,0.9,3.8,79.9,10.6,94.3,2.4,1.6,0,8.7,0,26.2,0.5,26.7,0.6,5.6,III,0.56,32242.11788,45.66923773,705.9920306,-118.2702746,40.69367958,1261,99.338
NLA06608-1532,9.8,0.1,28.7,3.2,0,0.6,3.8,64.6,0,38,0,30.1,0,0,30.1,2.7,0,VI,0.18,17.96358204,0.426440167,42.12450756,-90.39676778,40.98641214,229.16,46.536
NLA06608-1537,11,0,1.9,75.5,14,1.5,91,2.2,3.1,0,0,52.9,1.6,0,54.5,0,8.7,II,0.15,191.6930426,0.17406049,1101.301292,-116.6384102,48.1617266,647,2.467
NLA06608-1538,12.3,0,6.3,80.3,0,0,80.3,9.6,0,14.7,0,33.8,0,0,33.8,9.7,0,XI,0.95,24.18594464,0.856692995,28.23175254,-78.65197531,39.7038049,380.07,3.887
NLA06608-1544,3.4,0,15.8,0,0,6.9,6.9,15.5,2.8,17.9,0,0,0,8.6,8.6,14.8,2.6,VI,1.16,1.675122329,0.987351348,1.696581802,-93.63628619,42.27012122,317.91,40.474
NLA06608-1556,6.1,0,0.4,62.3,0,0.5,62.8,4.2,2.5,0,0,28.6,0,0,28.6,6.1,2,IX,0.3,0.955163841,0.103416025,9.236129903,-87.18335673,39.00356446,149.24,12.028
NLA06608-1558,2.9,0,0,78.7,1.1,5.8,85.6,0.1,2.4,0,0,43.9,0.2,0,44.1,0,10.7,VIII,0.52,25.7305872,1.039486572,24.75316939,-68.22649939,44.87906853,98.23,1.286
NLA06608-1560,10.1,0.2,7.8,39.1,8.4,0,47.5,28.5,8.6,2.9,0.1,20.5,2,0,22.5,0.4,2.2,IX,0.88,2291.594458,70.62474313,32.44747317,-94.60523041,32.76230788,69.44,11.998
NLA06608-1561,6.6,0.6,9.7,45.9,0,3.3,49.2,37.9,0,2,1.3,40.2,0,2.7,42.9,31.6,0,XI,0.23,46.90936616,0.373898438,125.4601822,-81.07000814,37.67100497,849.34,42.835
NLA06608-1562,6.9,1.4,0,0,80.6,5.6,86.2,0,0.9,0,3,0,57.4,9.2,66.6,0,1.3,III,2.04,7.191938062,1.341905791,5.35949551,-110.2208282,42.59773028,2153.13,2.777
NLA06608-1564,2.8,0,7.6,2.2,16.8,6.3,25.3,66,0.2,6.4,0,13.8,19.9,1.6,35.3,16.5,1.8,V,0.22,150.7092883,1.415132309,106.4983729,-99.07349782,35.16889537,499.88,13.054
NLA06608-1568,3,0.3,2.3,0.1,13.8,61.8,75.7,21.2,0.3,6.2,0,1.6,2.4,12.6,16.6,0.1,0,V,0.07,4932.354269,6.735793487,732.2603163,-99.56836014,36.53187298,611.27,122.694
NLA06608-1569,4,0.2,17.3,3.7,4.7,2.2,10.6,28.5,22.7,7.8,0,0.8,0.2,0.3,1.3,3.8,7.6,XII,0.48,161.5196684,13.9578022,11.57199866,-81.49933161,27.74198501,22.88,22.07
NLA06608-1572,2.4,0,1.4,74.9,0.2,6,81.1,8.7,1.6,6.3,0,34.4,0,1.4,35.8,10.4,8.3,IX,0.33,9.709955344,0.579452209,16.75712888,-87.52287716,37.2690553,128.93,4.553
NLA06608-1575,6.8,0,2.8,0.7,0,10.4,11.1,67.6,3.9,2.1,0,0,0,0,0,0,0,VI,2.73,55.65088647,0.160399268,346.9522471,-97.78599752,45.18456035,527,17.928
NLA06608-1576,3.5,0.1,4.1,8.2,0.2,0.5,8.9,78,6.4,2.2,0.4,6.2,0.2,0.3,6.7,12.4,21.9,IX,0.64,368.4470781,6.504758526,56.64269882,-93.9527628,38.3067683,229.32,3.632
NLA06608-1577,11.9,0,9.5,86.9,1.9,0.6,89.4,0,0.3,6.4,1.5,53.5,2.2,0.7,56.4,0,0,II,2.18,169.0740425,0.529981231,319.0189248,-110.0007541,34.18074648,1995.13,12.608
NLA06608-1578,1.9,0.2,0,0,23,76.4,99.4,0,0,0,0,0,61.2,34.5,95.7,0,0,IV,0.45,2.562752119,0.041843998,61.2453934,-104.9019583,45.18292402,1152,0.864
NLA06608-1579,26,0.1,21.5,8.5,0.1,2.4,11,34.5,22.8,15.3,0,2.4,0,0.4,2.8,4.6,17.2,VII,2.91,120.0572633,5.47459351,21.92989545,-85.03064639,41.68840425,296.1,51.134
NLA06608-1586,2.2,0,6.1,66.4,0.3,5.9,72.6,1.5,10.8,4.6,0,27.9,0,0.2,28.1,1,26.2,XIV,0.26,15.01587746,0.638747225,23.50832516,-71.64332202,41.6889871,91.76,15.383
NLA06608-1593,6.1,0.1,20.9,61.6,16.7,0,78.3,0,0,6.3,5.6,5.1,48.9,0,54,0,0.3,II,0.45,115.8185594,0.61459527,188.4468772,-112.4185161,34.58721435,1573,47.208
NLA06608-1595,8.5,0,5.5,0.5,0.1,4.3,4.9,66.7,5.5,3.3,0,0.2,0,0.1,0.3,27.2,4.2,V,1.49,17.00467751,3.02940332,5.613210165,-105.0386785,40.18092494,1510.3,16.576
NLA06608-1596,0.7,0,0,0,0,71.6,71.6,0,5.3,0,0,0,0,37.3,37.3,0,11.3,IV,0.29,2.706911383,0.512177503,5.285104026,-102.414217,41.75274586,1160.28,47.736
NLA06608-1600,6,0,0,0,19.6,59.1,78.7,0,5,0,0,0,19.5,42.7,62.2,0.9,8.8,V,0.89,1.334388003,0.217433307,6.136999071,-109.0848391,48.31132355,1015.61,9.628
NLA06608-1602,26.2,0.3,0.5,60.3,36.4,1.7,98.4,0,0.2,0,0.3,0,47.9,0,47.9,0,0.7,II,0.88,15182.00693,8.8714301,1711.33704,-111.2821257,33.58147205,583,272.19
NLA06608-1608,5,0,7.1,63,13.4,0,76.4,5.9,8.1,2.6,0,12.4,3.8,0,16.2,0.3,8.2,IX,0.05,3763.149023,62.76010457,59.96084692,-93.38700366,32.40169424,42.57,7.434
NLA06608-1610,34.6,7.6,0,1.3,19.4,59.5,80.2,0,0,0,3.3,2.8,28.5,42,73.3,0,0,II,2.65,4.214700522,0.631098123,6.678360097,-109.7887823,45.08626125,3014.02,0.05
NLA06608-1617,10.7,1.9,23.7,54,3.3,2.7,60,0,2.1,35.7,0.8,8,0,0.1,8.1,0,1.8,II,0.34,7.251061534,0.932476445,7.776133727,-122.7050326,47.57177224,48.57,2.114
NLA06608-1623,2.8,0.3,5,20.2,32.7,2.1,55,37.8,0,5.4,0,5.4,17,5.1,27.5,51.3,0,IX,0.04,2.265529005,0.046964077,48.23961525,-96.811485,30.24052123,94.67,3.122
NLA06608-1626,13,0.1,6,56.1,3.1,6.5,65.7,11.8,15.1,28.7,8.3,4.4,0.1,2,6.5,0.7,9.9,VII,0.01,1970.91619,2.392613936,823.7501924,-86.43464751,43.9294318,176.99,22.91
NLA06608-1630,5.2,0,3.1,0,77.4,18.4,95.8,0,1,2,0,1.5,64.7,6.6,72.8,0,24.1,IV,0.66,93.95495763,2.409244102,38.99769125,-100.125119,28.57555508,216.79,45.021
NLA06608-1631,6.9,0,1.1,61.6,35.1,0,96.7,0,0.5,2.7,0.4,11.4,34.9,0,46.3,0,0.9,III,1.24,82.08013878,0.934932492,87.7925834,-109.297264,40.76550232,2298,2.948
NLA06608-1633,20.4,0.3,0.9,16.9,30.8,44.8,92.5,3.2,2.2,2.7,0.2,0.3,1.1,10.1,11.5,10.1,1.1,II,0.7,5911.738839,19.48536926,303.3937289,-112.8818444,44.95420653,1689.24,12.075
NLA06608-1637,7.6,0,7.7,59.1,0,0,59.1,18.4,0.2,4.8,0,46.4,0,0,46.4,17,0,VII,0.7,2.053735347,0.201265767,10.20409669,-75.13142213,41.69516992,384.84,4.694
NLA06608-1638,21.3,0.7,0,79.8,13.1,0.4,93.3,0,0.1,0,2.7,49.3,1.3,0.1,50.7,0,0.1,II,4.28,15.2298149,0.907466998,16.7827755,-121.8732089,44.37178143,1416.73,0.286
NLA06608-1640,31,0.1,5.8,28.3,0.5,6.5,35.3,54.1,2.2,15.5,0.1,31.9,0.2,0.6,32.7,0.5,1.4,XI,0.26,36144.83176,206.9641346,174.6429729,-92.96597494,38.16675267,201.08,3.725
NLA06608-1641,4.9,0,0,46.6,45.3,5.4,97.3,0,0,1.4,0,13.2,40.5,3,56.7,0,0,II,1.06,33.94236919,0.814527741,41.67122552,-111.4026965,35.01980463,2168,1.704
NLA06608-1643,11.2,0,5.7,36.9,0.7,1.6,39.2,49.8,3.3,4.5,0,26,0,1.2,27.2,18.3,16.9,VII,4.15,8.521262985,0.160217686,53.18553274,-85.52570292,42.47147986,269.67,2.933
NLA06608-1652,7.5,0.3,8.5,62.1,0.9,4.2,67.2,21.7,0.3,3.4,0,24.5,0,0.4,24.9,27,12.1,IX,0.11,37331.46428,13.78381897,2708.35422,-87.19195879,36.25057107,117.27,7.927
NLA06608-1654,7.2,0,2.5,70.8,0.1,3.8,74.7,0,17.2,5,0,59.7,0,0,59.7,0,4.7,VIII,0.13,373.9050479,0.357000719,1047.350966,-87.46065203,46.57403434,234.74,2.685
NLA06608-1655,1.5,0,3.2,0.6,0.3,60.6,61.5,27.7,1.2,8.8,0,0,0,60.1,60.1,6.3,0,V,0.33,66.47395319,0.127964698,519.4710278,-99.20744764,45.27488186,495.65,791.301
NLA06608-1668,13.5,0.3,8.9,66.6,0.9,1.1,68.6,21.2,0.2,4,11.1,26.1,3.5,3.5,33.1,10,0.2,XI,0.04,11766.31744,116.8116711,100.728954,-83.36502827,35.93942679,304.64,8.178
NLA06608-1672,1.4,0.1,29.9,8.9,0,29.4,38.3,28.2,0.1,34.6,0,5.2,0,20.9,26.1,12.5,1.5,V,0.1,12.73626999,0.138396001,92.02773128,-96.45333515,32.94495679,145.99,13.438
NLA06608-1674,9,0,0,8.1,42.2,19.6,69.9,0,0,0,0,22.4,45.6,8.3,76.3,0,3.6,II,5.56,0.260709074,0.075246951,3.464712796,-110.8356239,44.54399881,2200.68,136.152
NLA06608-1675,6.9,0,0,1.4,56.5,13,70.9,2,0.8,0,0,0,54.1,9.5,63.6,0.3,2,II,2.81,6.697774169,0.261227339,25.63963709,-106.4529904,40.70732923,2473,13.285
NLA06608-1679,7.5,1.4,17.4,15.9,0.2,0.6,16.7,32.5,20.7,5.4,5.8,5.6,0,0,5.6,12.5,34.7,VII,0.88,15.47356795,0.408162509,37.91031172,-84.21804073,42.27599914,298.88,18.014
NLA06608-1684,9.8,0,15,9,0,1.3,10.3,69.3,0,33.5,0,12.2,0,0.8,13,14.4,0,VI,0.26,28.18365554,1.241816899,22.69550009,-86.7140735,39.72648692,255.24,11.607
NLA06608-1687,3.8,0,9.1,0.7,0,17.8,18.5,42.7,4.6,7.1,0,0.6,0,3.3,3.9,1.3,1.3,VI,0.84,93.56556749,20.27738476,4.614281802,-97.20984727,44.92879744,521.8,12.085
NLA06608-1690,11,0.6,10.1,23.9,9.9,33.1,66.9,10,10.5,0,0,6.9,1,0.6,8.5,1,66.2,VII,0.25,6.272425924,0.12568968,49.90406471,-85.78652164,44.63943331,251.99,10.444
NLA06608-1695,8,55,0,1.1,17,23.2,41.3,0,0.3,0,1.8,7.3,30.9,41.8,80,0,0,II,0.82,7.030726752,0.135442206,51.90942292,-110.4052879,40.80705076,3403,0.111
NLA06608-1703,2.3,0,3.6,0.2,0,9.1,9.3,84.5,1.1,4.4,0,0.2,0,13.7,13.9,5.1,1,VI,0.61,744.8763053,7.178285035,103.7680033,-98.12948201,44.56839036,379.8,71.358
NLA06608-1704,4.8,0,3.1,14.5,0.5,1.2,16.2,74.2,0.3,3.4,0,20.6,0,0.6,21.2,21.3,0.5,IX,0.58,10.79056306,0.303935577,35.5027969,-94.41073448,37.66812885,247.51,0.913
NLA06608-1706,4,3.2,12.9,3.2,0,17.4,20.6,20,24.5,1.9,1.6,2.2,0,19.2,21.4,23.1,38.4,VII,0.38,0.155092346,0.041956435,3.696509153,-84.77214787,43.8526781,265.18,89.681
NLA06608-1707,19.2,0.1,7.7,31,0.3,2.7,34,35.2,15.1,17.2,0,14.8,0,1.5,16.3,10.8,9,VII,1.88,22.75715207,0.956695053,23.78725802,-85.89436967,41.90886578,260.38,11.999
NLA06608-1711,6.7,0,8.4,87.4,0.4,0.1,87.9,0.2,0.1,52.9,0,30.3,0,0,30.3,0,0,XI,0.02,13.53904513,0.103589131,130.6994759,-84.28783121,34.45201248,446.04,3.781
NLA06608-1715,3.7,0.5,3.4,0,60.7,33.9,94.6,1.4,0.1,7.4,11,0,27.5,43.3,70.8,0,8.4,IV,0,48.28252323,0.098445956,490.4469944,-100.6327156,29.17488107,284.04,122.824
NLA06608-1717,51,6.1,0.8,51.6,33.3,7.1,92,0,0.1,1.8,0,4.1,22,30.3,56.4,0,0,III,1.73,2685.314112,22.67070418,118.4486415,-120.2096368,37.66235766,255.73,1.152
NLA06608-1719,1.7,0,2.1,0,1.8,72.3,74.1,10.9,1,8.5,0,0,0.5,33.3,33.8,4.2,0,V,0.45,20.75320619,0.334271818,62.08482161,-99.36144816,45.69469839,577.7,42.989
NLA06608-1723,4.4,0.9,9.2,9,16.1,62.1,87.2,0.4,2.1,4.2,0,0,0.4,40.8,41.2,0,29,V,0.49,891.3540559,0.538019421,1656.73212,-104.6435242,41.12635244,1770.55,130.42
NLA06608-1724,9.5,0,12.4,20.1,0,0,20.1,62.3,0.1,18.5,0,50.6,0,0,50.6,10.6,0,VI,0.55,6.944882574,0.190984661,36.36356207,-89.74974737,40.6317324,169.97,77.776
NLA06608-1733,2.2,0.6,15.2,6.7,1.6,3.1,11.4,27.8,27.2,3.2,0,5.7,1.1,1,7.8,3.1,39.5,XII,0.27,2266.610923,63.48878515,35.70096542,-81.8367232,28.82529643,17.7,31.119
NLA06608-1735,2.6,0,1.8,69,3.6,0,72.6,19.7,2.1,0,0,69.3,0,0,69.3,0,16.2,IX,0.1,1.47093008,0.064156773,22.92712073,-93.43654813,30.83484459,49.92,3.459
NLA06608-1736,3.7,0,10.7,0.1,0,2.3,2.4,67.6,0.3,22.4,0,0.2,0,4.8,5,14,0.9,VI,0.96,10.07032645,1.763473805,5.710505266,-94.63032824,42.48541393,370.08,28.07
NLA06608-1739,36,8.2,2.6,52.2,1.3,17.2,70.7,0,1.6,27.9,0,19.2,13.2,1.4,33.8,0,1.1,II,0.2,100.2203895,0.795410365,125.9983449,-105.4935103,39.96491779,2494.2,1.153
NLA06608-1740,5.6,0,5.5,11.6,0.3,1,12.9,75.1,0.7,8.1,0,20.4,0.3,2.5,23.2,22.1,3.4,IX,0.52,21.88904333,1.004342907,21.79439231,-93.59341677,38.93960606,230.34,5.554
